# x[mm]	L[um]	t[s]	stress[Pa]
5.768054993367679906e+00	7.389056098930649341e+02	4.262048192771075023e-02	6.507022081597635220e-16
5.788436813132229908e+00	7.389056098930649341e+02	4.277108433734930215e-02	-0.000000000000000000e+00
5.808818632896780798e+00	7.389056098930649341e+02	4.292168674698786102e-02	-6.507022081597635220e-16
5.829200452661329912e+00	7.389056098930649341e+02	4.307228915662640600e-02	6.507022081597635220e-16
5.849582272425879914e+00	7.389056098930649341e+02	4.322289156626496487e-02	-0.000000000000000000e+00
5.869964092190430804e+00	7.389056098930649341e+02	4.337349397590351679e-02	-6.507022081597635220e-16
5.890345911954979918e+00	7.389056098930649341e+02	4.352409638554206178e-02	6.507022081597635220e-16
5.910727731719530809e+00	7.389056098930649341e+02	4.367469879518062065e-02	-0.000000000000000000e+00
5.931109551484080811e+00	7.389056098930649341e+02	4.382530120481917951e-02	-6.507022081597635220e-16
5.951491371248630813e+00	7.389056098930649341e+02	4.397590361445772450e-02	6.507022081597635220e-16
5.971873191013180815e+00	7.389056098930649341e+02	4.412650602409627643e-02	-0.000000000000000000e+00
5.992255010777731705e+00	7.389056098930649341e+02	4.427710843373483529e-02	-0.000000000000000000e+00
6.012636830542281707e+00	7.389056098930649341e+02	4.442771084337339416e-02	-6.507022081597635220e-16
6.033018650306830821e+00	7.389056098930649341e+02	4.457831325301193914e-02	6.507022081597635220e-16
6.053400470071381712e+00	7.389056098930649341e+02	4.472891566265049107e-02	-0.000000000000000000e+00
6.073782289835931714e+00	7.389056098930649341e+02	4.487951807228904993e-02	-6.507022081597635220e-16
6.094164109600481716e+00	7.389056098930649341e+02	4.503012048192759492e-02	6.507022081597635220e-16
6.114545929365031718e+00	7.389056098930649341e+02	4.518072289156615379e-02	-0.000000000000000000e+00
6.134927749129582608e+00	7.389056098930649341e+02	4.533132530120470571e-02	-6.507022081597635220e-16
6.155309568894131722e+00	7.389056098930649341e+02	4.548192771084325764e-02	6.507022081597635220e-16
6.175691388658681724e+00	7.389056098930649341e+02	4.563253012048180957e-02	-0.000000000000000000e+00
6.196073208423232614e+00	7.389056098930649341e+02	4.578313253012036843e-02	-6.507022081597635220e-16
6.216455028187781728e+00	7.389056098930649341e+02	4.593373493975891342e-02	6.507022081597635220e-16
6.236836847952332619e+00	7.389056098930649341e+02	4.608433734939747228e-02	-0.000000000000000000e+00
6.257218667716882621e+00	7.389056098930649341e+02	4.623493975903602421e-02	-6.507022081597635220e-16
6.277600487481432623e+00	7.389056098930649341e+02	4.638554216867457614e-02	6.507022081597635220e-16
6.297982307245982625e+00	7.389056098930649341e+02	4.653614457831312806e-02	-0.000000000000000000e+00
6.318364127010533515e+00	7.389056098930649341e+02	4.668674698795168693e-02	-6.507022081597635220e-16
6.338745946775082629e+00	7.389056098930649341e+02	4.683734939759023191e-02	6.507022081597635220e-16
6.359127766539632631e+00	7.389056098930649341e+02	4.698795180722879078e-02	-0.000000000000000000e+00
6.379509586304183522e+00	7.389056098930649341e+02	4.713855421686734271e-02	-6.507022081597635220e-16
6.399891406068732636e+00	7.389056098930649341e+02	4.728915662650588769e-02	6.507022081597635220e-16
6.420273225833283526e+00	7.389056098930649341e+02	4.743975903614444656e-02	-0.000000000000000000e+00
6.440655045597833528e+00	7.389056098930649341e+02	4.759036144578300542e-02	-6.507022081597635220e-16
6.461036865362383530e+00	7.389056098930649341e+02	4.774096385542155041e-02	6.507022081597635220e-16
6.481418685126933532e+00	7.389056098930649341e+02	4.789156626506010234e-02	-0.000000000000000000e+00
6.501800504891483534e+00	7.389056098930649341e+02	4.804216867469866120e-02	-0.000000000000000000e+00
6.522182324656034424e+00	7.389056098930649341e+02	4.819277108433722007e-02	-6.507022081597635220e-16
6.542564144420583538e+00	7.389056098930649341e+02	4.834337349397576505e-02	6.507022081597635220e-16
6.562945964185134429e+00	7.389056098930649341e+02	4.849397590361431698e-02	-0.000000000000000000e+00
6.583327783949684431e+00	7.389056098930649341e+02	4.864457831325287585e-02	-6.507022081597635220e-16
6.603709603714234433e+00	7.389056098930649341e+02	4.879518072289142083e-02	6.507022081597635220e-16
6.624091423478784435e+00	7.389056098930649341e+02	4.894578313252997970e-02	-0.000000000000000000e+00
6.644473243243335325e+00	7.389056098930649341e+02	4.909638554216853162e-02	-6.507022081597635220e-16
6.664855063007884439e+00	7.389056098930649341e+02	4.924698795180708355e-02	6.507022081597635220e-16
6.685236882772434441e+00	7.389056098930649341e+02	4.939759036144563548e-02	-0.000000000000000000e+00
6.705618702536985332e+00	7.389056098930649341e+02	4.954819277108419434e-02	-6.507022081597635220e-16
6.726000522301534446e+00	7.389056098930649341e+02	4.969879518072273933e-02	6.507022081597635220e-16
6.746382342066085336e+00	7.389056098930649341e+02	4.984939759036129819e-02	-0.000000000000000000e+00
6.766764161830635338e+00	7.389056098930649341e+02	4.999999999999985012e-02	1.197285791265031429e-01
6.779786220818036391e+00	7.249544808351524807e+02	5.009531236225366752e-02	2.000713223472354585e-01
6.792808279805436555e+00	7.115204063293763284e+02	5.018884166582655154e-02	2.000687026017523296e-01
6.805830338792836720e+00	6.985751648547226296e+02	5.028065340435570324e-02	2.000662246037657188e-01
6.818852397780236885e+00	6.860925520149670547e+02	5.037080952779082743e-02	2.000638783075426586e-01
6.831874456767637938e+00	6.740482034856378277e+02	5.045936869353730841e-02	2.000616545418792414e-01
6.844896515755038102e+00	6.624194362882301448e+02	5.054638649573674897e-02	2.000595449202548226e-01
6.857918574742438267e+00	6.511851062159219055e+02	5.063191567492977829e-02	2.000575417616496654e-01
6.870940633729838432e+00	6.403254795253091061e+02	5.071600631008164883e-02	2.000556380204810969e-01
6.883962692717238596e+00	6.298221172561097774e+02	5.079870599472161019e-02	2.000538272245527827e-01
6.896984751704639649e+00	6.196577707522657192e+02	5.088005999874768703e-02	2.000521034199718995e-01
6.910006810692039814e+00	6.098162871391247108e+02	5.096011141727439103e-02	2.000504611220862705e-01
6.923028869679440866e+00	6.002825236671468474e+02	5.103890130774890038e-02	2.000488952718118552e-01
6.936050928666840143e+00	5.910422699667431061e+02	5.111646881642816637e-02	2.000474011966049126e-01
6.949072987654241196e+00	5.820821773747283032e+02	5.119285129519236810e-02	2.000459745755577279e-01
6.962095046641641360e+00	5.733896945931652454e+02	5.126808440956760748e-02	2.000446114081210758e-01
6.975117105629042413e+00	5.649530090283880099e+02	5.134220223873979527e-02	2.000433079859936791e-01
6.988139164616442578e+00	5.567609932336531529e+02	5.141523736826204838e-02	2.000420608679035206e-01
7.001161223603842743e+00	5.488031559447925929e+02	5.148722097608682269e-02	2.000408668568083026e-01
7.014183282591242907e+00	5.410695972558058884e+02	5.155818291249151392e-02	2.000397229794381171e-01
7.027205341578643960e+00	5.335509675316956191e+02	5.162815177441019976e-02	2.000386264677505577e-01
7.040227400566044125e+00	5.262384297000035076e+02	5.169715497463506226e-02	2.000375747421295480e-01
7.053249459553445178e+00	5.191236246012824722e+02	5.176521880630656491e-02	2.000365653962426771e-01
7.066271518540844454e+00	5.121986391128685909e+02	5.183236850307208765e-02	2.000355961832086249e-01
7.079293577528245507e+00	5.054559767903939473e+02	5.189862829525755672e-02	2.000346650031182838e-01
7.092315636515645672e+00	4.988885307980482935e+02	5.196402146236499958e-02	2.000337698916623830e-01
7.105337695503046724e+00	4.924895589220935221e+02	5.202857038218076241e-02	2.000329090097176243e-01
7.118359754490446889e+00	4.862526604829545818e+02	5.209229657675352315e-02	2.000320806339134783e-01
7.131381813477847054e+00	4.801717549796865683e+02	5.215522075547861236e-02	2.000312831479755804e-01
7.144403872465247218e+00	4.742410623170385406e+02	5.221736285550445528e-02	2.000305150348744010e-01
7.157425931452648271e+00	4.684550844799560991e+02	5.227874207965838016e-02	2.000297748695928912e-01
7.170447990440048436e+00	4.628085885333958345e+02	5.233937693207239839e-02	2.000290613124816319e-01
7.183470049427449489e+00	4.572965908369609451e+02	5.239928525167426854e-02	2.000283731032240220e-01
7.196492108414848765e+00	4.519143423742723940e+02	5.245848424369559809e-02	2.000277090552320114e-01
7.209514167402249818e+00	4.466573151063028035e+02	5.251699050933619078e-02	2.000270680505647214e-01
7.222536226389649983e+00	4.415211892662496780e+02	5.257482007371259286e-02	2.000264490352111346e-01
7.235558285377050147e+00	4.365018415210252556e+02	5.263198841220863289e-02	2.000258510147321644e-01
7.248580344364451200e+00	4.315953339311698187e+02	5.268851047533630594e-02	2.000252730502829202e-01
7.261602403351850477e+00	4.267979036470691199e+02	5.274440071220694304e-02	2.000247142549110568e-01
7.274624462339251529e+00	4.221059532848097433e+02	5.279967309270493930e-02	2.000241737901569394e-01
7.287646521326651694e+00	4.175160419299446630e+02	5.285434112844897281e-02	2.000236508629318621e-01
7.300668580314052747e+00	4.130248767218852208e+02	5.290841789261963718e-02	2.000231447225628290e-01
7.313690639301452912e+00	4.086293049756667415e+02	5.296191603872618670e-02	2.000226546581252707e-01
7.326712698288853076e+00	4.043263068014764485e+02	5.301484781837968729e-02	2.000221799959222835e-01
7.339734757276253241e+00	4.001129881856343786e+02	5.306722509813521782e-02	2.000217200971915743e-01
7.352756816263654294e+00	3.959865744997141519e+02	5.311905937546088086e-02	2.000212743559602879e-01
7.365778875251054458e+00	3.919444044072116071e+02	5.317036179388751060e-02	2.000208421970068873e-01
7.378800934238455511e+00	3.879839241396410330e+02	5.322114315738891988e-02	2.000204230740490474e-01
7.391822993225854788e+00	3.841026821161891007e+02	5.327141394403914904e-02	2.000200164679844239e-01
7.404845052213255840e+00	3.802983238831086510e+02	5.332118431898990457e-02	2.000196218852888230e-01
7.417867111200656005e+00	3.765685873509006569e+02	5.337046414680840511e-02	2.000192388565498469e-01
7.430889170188057058e+00	3.729112983090382158e+02	5.341926300321308413e-02	2.000188669350278226e-01
7.443911229175457223e+00	3.693243661995477396e+02	5.346759018624200333e-02	2.000185056953695806e-01
7.456933288162857387e+00	3.658057801321824059e+02	5.351545472688674226e-02	2.000181547323821862e-01
7.469955347150257552e+00	3.623536051252282846e+02	5.356286539922199691e-02	2.000178136599138068e-01
7.482977406137658605e+00	3.589659785571785164e+02	5.360983073005939209e-02	2.000174821097866207e-01
7.495999465125058769e+00	3.556411068156023703e+02	5.365635900815208387e-02	2.000171597307890958e-01
7.509021524112459822e+00	3.523772621305406574e+02	5.370245829297498608e-02	2.000168461877666615e-01
7.522043583099859099e+00	3.491727795806830272e+02	5.374813642310386635e-02	2.000165411607088273e-01
7.535065642087260152e+00	3.460260542614255428e+02	5.379340102421518305e-02	2.000162443439790216e-01
7.548087701074660316e+00	3.429355386046882472e+02	5.383825951672696619e-02	2.000159554455456234e-01
7.561109760062060481e+00	3.398997398410894561e+02	5.388271912309995637e-02	2.000156741862311738e-01
7.574131819049461534e+00	3.369172175957315289e+02	5.392678687481703564e-02	2.000154002990637003e-01
7.587153878036860810e+00	3.339865816094639968e+02	5.397046961905764551e-02	2.000151335286055598e-01
7.600175937024261863e+00	3.311064895780484676e+02	5.401377402508322073e-02	2.000148736304129538e-01
7.613197996011662028e+00	3.282756451021704152e+02	5.405670659034843978e-02	2.000146203704526171e-01
7.626220054999063080e+00	3.254927957417190783e+02	5.409927364635228053e-02	2.000143735245559773e-01
7.639242113986463245e+00	3.227567311682011564e+02	5.414148136424215552e-02	2.000141328779490579e-01
7.652264172973863410e+00	3.200662814095613271e+02	5.418333576018338066e-02	2.000138982247576525e-01
7.665286231961263574e+00	3.174203151820625521e+02	5.422484270050585003e-02	2.000136693675810817e-01
7.678308290948664627e+00	3.148177383042295219e+02	5.426600790663873436e-02	2.000134461171063360e-01
7.691330349936064792e+00	3.122574921881831642e+02	5.430683695984378501e-02	2.000132282916778359e-01
7.704352408923465845e+00	3.097385524039964366e+02	5.434733530575683313e-02	2.000130157169258682e-01
7.717374467910865121e+00	3.072599273129818016e+02	5.438750825874688610e-02	2.000128082254195028e-01
7.730396526898266174e+00	3.048206567660770929e+02	5.442736100610148786e-02	2.000126056563810428e-01
7.743418585885666339e+00	3.024198108637442601e+02	5.446689861204655203e-02	2.000124078553241203e-01
7.756440644873067392e+00	3.000564887740137578e+02	5.450612602160852249e-02	2.000122146737664530e-01
7.769462703860467556e+00	2.977298176055181784e+02	5.454504806432619590e-02	2.000120259689912583e-01
7.782484762847867721e+00	2.954389513325553480e+02	5.458366945781917279e-02	2.000118416037104108e-01
7.795506821835267885e+00	2.931830697693981733e+02	5.462199481121953609e-02	2.000116614458770092e-01
7.808528880822668938e+00	2.909613775912397386e+02	5.466002862847300220e-02	2.000114853684294980e-01
7.821550939810069991e+00	2.887731033993179039e+02	5.469777531151544941e-02	2.000113132490942136e-01
7.834572998797470156e+00	2.866174988279117315e+02	5.473523916333044442e-02	2.000111449701037769e-01
7.847595057784869432e+00	2.844938376910375268e+02	5.477242439089305415e-02	2.000109804180276452e-01
7.860617116772271373e+00	2.824014151668004047e+02	5.480933510800501535e-02	2.000108194836372200e-01
7.873639175759670650e+00	2.803395470174775710e+02	5.484597533802595959e-02	2.000106620616691200e-01
7.886661234747070814e+00	2.783075688435190500e+02	5.488234901650537040e-02	2.000105080506111299e-01
7.899683293734471867e+00	2.763048353697592461e+02	5.491845999371941511e-02	2.000103573526604839e-01
7.912705352721872032e+00	2.743307197622267495e+02	5.495431203711686335e-02	2.000102098734548306e-01
7.925727411709273085e+00	2.723846129740333026e+02	5.498990883367790156e-02	2.000100655219722023e-01
7.938749470696672361e+00	2.704659231189091315e+02	5.502525399218961832e-02	2.000099242104017572e-01
7.951771529684072526e+00	2.685740748710290973e+02	5.506035104544158149e-02	2.000097858539439666e-01
7.964793588671473579e+00	2.667085088898531353e+02	5.509520345234489996e-02	2.000096503708093110e-01
7.977815647658873743e+00	2.648686812687724341e+02	5.512981459997790684e-02	2.000095176819676468e-01
7.990837706646274796e+00	2.630540630064184029e+02	5.516418780556162083e-02	2.000093877111046026e-01
8.003859765633674073e+00	2.612641394995579844e+02	5.519832631836762288e-02	2.000092603844995653e-01
8.016881824621075125e+00	2.594984100565506537e+02	5.523223332156136645e-02	2.000091356308726642e-01
8.029903883608476178e+00	2.577563874304036631e+02	5.526591193398332214e-02	2.000090133813806070e-01
8.042925942595875455e+00	2.560375973705087063e+02	5.529936521187055892e-02	2.000088935694651071e-01
8.055948001583276508e+00	2.543415781921952998e+02	5.533259615052116276e-02	2.000087761307286771e-01
8.068970060570677560e+00	2.526678803632791812e+02	5.536560768590355341e-02	2.000086610029056799e-01
8.081992119558078613e+00	2.510160661068283616e+02	5.539840269621326002e-02	2.000085481257669329e-01
8.095014178545477890e+00	2.493857090194096031e+02	5.543098400337872350e-02	2.000084374410323051e-01
8.108036237532877166e+00	2.477763937041156623e+02	5.546335437451854755e-02	2.000083288922597513e-01
8.121058296520279995e+00	2.461877154177102511e+02	5.549551652335176638e-02	2.000082224248733997e-01
8.134080355507679272e+00	2.446192797312611731e+02	5.552747311156305821e-02	2.000081179859852232e-01
8.147102414495080325e+00	2.430707022036635294e+02	5.555922675012466699e-02	2.000080155243887381e-01
8.160124473482479601e+00	2.415416080674857824e+02	5.559078000057652430e-02	2.000079149904955000e-01
8.173146532469880654e+00	2.400316319265989193e+02	5.562213537626629900e-02	2.000078163362061234e-01
8.186168591457281707e+00	2.385404174650772404e+02	5.565329534355080432e-02	2.000077195150030962e-01
8.199190650444680983e+00	2.370676171668821155e+02	5.568426232296009443e-02	2.000076244817493021e-01
8.212212709432080260e+00	2.356128920458674543e+02	5.571503869032590900e-02	2.000075311926478860e-01
8.225234768419483089e+00	2.341759113856644490e+02	5.574562677787544412e-02	2.000074396053194981e-01
8.238256827406882365e+00	2.327563524890272504e+02	5.577602887529192061e-02	2.000073496786112792e-01
8.251278886394283418e+00	2.313539004362406786e+02	5.580624723074317090e-02	2.000072613726048554e-01
8.264300945381682695e+00	2.299682478522097142e+02	5.583628405187920918e-02	2.000071746486009605e-01
